Administrative,Informational,ProductRelated,ExitRates,Revenue,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_8,TrafficType_10,TrafficType_11,TrafficType_13,TrafficType_20,TrafficType_Other,Month_Dec,Month_Mar,Month_May,Month_Nov,VisitorType_New_Visitor,is_special_day,Administrative_Duration_log,PageValues_log,Visited_Informational,ProductRelated_Duration_sqrt,has_bounce,high_exit_rate
3,2,23,0.016666667,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.192176811509513,1.8709556648652017,1,24.48128536862393,1,0
6,3,25,0.030151515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5.038736724207131,3.150134350349812,1,24.476519360399266,1,0
4,0,4,0.011111111,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,6.086320078120661,0.0,0,24.474476501040833,0,0
4,0,19,0.035,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4.454347296253507,0.0,0,24.474476501040833,1,0
0,2,18,0.025555556,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,0.0,1,24.471898363224707,1,0
2,0,19,0.002631579,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0,4.363098624788363,0.0,0,24.470049720014874,0,0
11,0,20,0.007692308,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,1,5.816366835403347,3.317581631546082,0,24.469952419242667,0,0
3,0,33,0.007843137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.426043520090656,0.0,0,24.46959564643437,0,0
0,0,21,0.038095238,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,24.46630335788388,0,0
0,0,15,0.033333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,24.46630335788388,0,0
0,0,13,0.016666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0.0,0.0,0,24.464259645450134,0,0
1,0,27,0.014814815,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,4.564348191467836,0.0,0,24.463237725207186,0,0
0,0,14,0.035714286,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,24.46289707495823,1,0
2,0,29,0.016666667,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,3.9318256327243257,0.0,0,24.46012303730298,0,0
0,0,22,0.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,24.45914961727002,0,0
0,0,24,0.020833333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,24.450630529702092,1,0
2,0,30,0.005925926,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,4.442651256490317,0.0,0,24.44653458468091,1,0
0,0,13,0.034615385,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,24.44636987366427,1,0
1,0,16,0.0125,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,3.4339872044851463,0.0,0,24.445858544956035,0,0
4,2,16,0.018594104,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,4.183575695950044,0.0,1,24.445858544956035,1,0
0,0,21,0.121428571,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0.0,0.0,0,24.440403705749215,1,0
0,0,20,0.02,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,24.438698819699873,0,0
0,0,9,0.144444444,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,24.43358344574123,1,0
2,0,17,0.03697479,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,4.448516375942715,0.0,0,24.414817904297383,0,0
2,2,25,0.02014652,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.755369195382769,0.0,1,24.41464724299739,1,0
3,0,35,0.005263158,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,4.472780997942346,0.0,0,24.41379391450661,0,0
2,0,36,0.005405405,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,3.742420221041966,0.0,0,24.40901472816959,0,0
4,0,21,0.076190476,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4.131158535344817,0.0,0,24.407990494917847,1,0
5,4,26,0.023763441,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,5.520660597691477,2.413234088458529,1,24.39962431473075,1,0
9,4,33,0.004651163,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,6.744227437291811,0.0,1,24.392817053386842,0,0
3,0,18,0.010526316,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,5.054333149361975,0.0,0,24.392621835300936,0,0
0,0,29,0.022024757,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,24.391938559696317,1,0
0,0,10,0.031666667,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,24.372115213907882,0,0
0,0,19,0.014035088,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0.0,0.0,0,24.36698586202241,0,0
0,0,15,0.014285714,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.0,4.542650950586774,0,24.36698586202241,0,0
0,0,20,0.005364455,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,3.0831079551349774,0,24.36600049659361,0,0
4,0,32,0.028787879,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,3.7256934272366524,0.0,0,24.362002029800422,0,0
1,0,25,0.00375,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,3.6506582412937387,0.0,0,24.357579245483322,1,0
1,0,32,0.013541667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,4.30406509320417,0.0,0,24.351591323771842,0,0
1,0,37,0.051919272,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,4.51085950651685,0.0,0,24.348254557565312,1,0
0,1,14,0.023333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,1,24.342692264825597,1,0
0,0,12,0.022222222,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,24.34132288927617,0,0
1,0,12,0.018181818,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,4.22683374526818,5.3930133104753954,0,24.336187047275914,0,0
0,0,21,0.057142857,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,24.32899504706267,1,0
1,1,25,0.020833333,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.9459101490553132,5.1157185715271165,1,24.328848248529976,0,0
3,2,32,0.043745174,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6.0428703351678825,0.0,1,24.325295476108817,1,0
1,0,45,0.013028631,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.5700644583834094,0.0,0,24.315921948386,0,0
0,0,9,0.022222222,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.0,0.0,0,24.315632831575655,0,0
0,0,17,0.078431373,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,24.315632831575655,1,0
2,0,10,0.016,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,5.351858133476067,0.0,0,24.3139191966248,1,0
8,4,52,0.011448413,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.63328241915194,2.203040540453759,1,24.313662955219232,0,0
4,0,7,0.033333333,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,4.060443010546419,0.0,0,24.310491562286437,1,0
0,0,12,0.03,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,24.307063444603916,1,0
6,0,25,0.003703704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,5.244389024522481,0.0,0,24.302263269086687,0,0
9,0,20,0.040922619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.461427787605184,0.0,0,24.30192036239112,1,0
1,0,14,0.007142857,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,4.225372824628505,3.6652320453639256,0,24.301303119380243,0,0
7,0,31,0.009657738,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,5.0834726178419105,0.0,0,24.300548691336168,1,0
7,0,16,0.00952381,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,4.804021044733257,0.0,0,24.28734238240158,0,0
2,0,24,0.05617284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4.084294226368599,0.9921285290746094,0,24.285798319182344,1,0
1,1,16,0.003632479,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0,4.742029368995986,0.0,1,24.28305307616816,0,0
0,0,27,0.005555556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,24.281141025495486,1,0
0,0,40,0.034416667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,24.279621084357967,1,0
13,0,21,0.014814815,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6.015181073725298,2.949613553722499,0,24.278002978004597,1,0
3,0,39,0.010133221,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.8794150432993595,0.0,0,24.27449414097027,1,0
4,0,20,0.008695652,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0,5.0530560099802075,0.0,0,24.267261897461772,0,0
0,0,25,0.014782609,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,0,24.26353328763146,0,0
0,0,17,0.035294118,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,24.26245384745739,1,0
0,0,18,0.08962963,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,24.259018941416407,1,0
5,0,34,0.030246914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7.255944319270571,2.201778451471709,0,24.256270667602635,0,0
0,0,16,0.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,24.255583548948067,0,0
0,0,16,0.067857143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,24.255583548948067,1,0
2,0,8,0.007407407,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,4.795790545596741,0.0,0,24.252147671907327,0,0
7,0,28,0.00962963,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,5.658436372889324,2.448697859172071,0,24.247120594000435,0,0
0,0,21,0.031666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.0,3.1918084688553674,0,24.246992941393785,1,0
0,0,26,0.037179487,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0.0,0,24.24664925304113,1,0
1,0,13,0.061538462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,6.3578422665081,0.0,0,24.243555844801314,1,0
0,0,18,0.022222222,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,3.5122558646277997,0,24.24321210772203,0,0
0,0,40,0.020277778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.0,0.0,0,24.242342636387267,1,0
2,0,9,0.041666667,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,4.418840607796598,0.0,0,24.23324163210527,1,0
4,2,11,0.04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.870426218730926,0.0,0,24.232209969377536,1,0
0,0,26,0.031868132,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0,24.224987100099764,1,0
0,0,30,0.003448276,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,0.0,3.4618923188103308,0,24.218450266274264,0,0
0,0,35,0.053714286,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0.0,0,24.215181188667575,1,0
1,0,28,0.004021164,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,5.214935757608986,0.0,0,24.2151238320187,0,0
0,0,38,0.037593985,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0.0,0.0,0,24.214320830863706,1,0
1,0,21,0.005555556,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3.9383403136805843,0.0,0,24.21134621825065,0,0
2,0,17,0.011111111,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,4.777441406928545,0.0,0,24.209502266672068,0,0
